label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41
Q,0.095931999,0.165714905,0.228691429,0.24237439,0.205766469,0.209811568,0.267569631,0.305798829,0.339533418,0.175429285,0.239300817,0.231202379,0.212333113,0.143549204,0.206580728,0.193574354,0.171751723,0.113855302,0.173491657,0.172154903,0.155192852,0.51002717,0.462421477,0.411038399,0.367938638,0.338481903,0.414922357,0.349362165,0.342031062,0.3602404,0.418221325,0.345378786,0.341517597,0.362687171,0.418398321,0.348465651,0.343890339,0.365642041,0.414189905,0.357507348,0.348815143,0.364947736,0.695959032,0.669924378,0.631584644,0.573251665,0.543678045,0.477879226,0.426691353,0.399826527,0.373283684,0.458792448,0.473019004,0.537305236,0.564414322,0.461849242,0.498373002,0.557516038,0.576851964,0.480804712,0.506581962,0.545313478,0.557432592,0.424273044,0.448457628,0.438270867,0.41695115,0.389101565,0.301075429,0.281015128,0.323890835,0.353794307,0.28188166,0.263733864,0.318891972,0.346048832,0.275453568,0.255822569,0.309029579,0.335488588,0.281701624,0.261425644,0.298714519,0.325092167
Q,0.184241384,0.246158883,0.301211119,0.320146531,0.292299658,0.285278469,0.334514618,0.36783281,0.397556305,0.255506009,0.334006339,0.315786391,0.289925396,0.229541764,0.302870542,0.281777054,0.256895334,0.206513673,0.268894166,0.263817221,0.248292983,0.582259119,0.523511529,0.470254898,0.427696526,0.403607011,0.493056625,0.425721288,0.417050868,0.428895593,0.501565695,0.427092701,0.419495553,0.43539542,0.506667256,0.437190145,0.429502785,0.446742058,0.505906165,0.450985819,0.441518843,0.45495829,0.666028082,0.656039,0.621391535,0.577830672,0.549054444,0.458717287,0.419143707,0.391553283,0.368871927,0.442111284,0.477497697,0.544341922,0.566394627,0.448362231,0.498503596,0.555784166,0.56979388,0.470772415,0.506030083,0.547637701,0.56097728,0.442040026,0.448284835,0.434412688,0.419343948,0.390565217,0.281447113,0.275276333,0.322915405,0.35234502,0.272568971,0.269650102,0.323199064,0.350155979,0.281497896,0.274611235,0.32533285,0.349767208,0.303174227,0.294325978,0.329493463,0.351907939
Q,0.185033426,0.249990657,0.306962699,0.327233225,0.294435173,0.289110541,0.34549123,0.378887445,0.407707512,0.259587914,0.33432126,0.316078395,0.290189356,0.234157771,0.307551593,0.286559105,0.261168778,0.212700844,0.277821988,0.268136263,0.246756807,0.59075135,0.535769105,0.483993798,0.441159308,0.414913535,0.506317616,0.441527128,0.427521288,0.437551469,0.513897896,0.442400962,0.429603428,0.443211496,0.518857777,0.449433327,0.436475009,0.451987237,0.516696274,0.459938526,0.447286814,0.460313737,0.667711556,0.658193946,0.62202847,0.575649977,0.55074358,0.456138641,0.423024029,0.395945936,0.368141294,0.440541387,0.477816105,0.54447943,0.562210917,0.447963536,0.49861601,0.554392219,0.564672172,0.471532345,0.509159982,0.551415861,0.563693643,0.437360346,0.444862664,0.43168205,0.416318476,0.389266729,0.28768459,0.270932853,0.315169394,0.351559043,0.275704801,0.261562049,0.312687665,0.347324669,0.28119722,0.262216806,0.311455369,0.34376505,0.300128996,0.280631065,0.314404577,0.341101766
Q,0.200056419,0.263880968,0.320317358,0.338514149,0.306614667,0.296762228,0.352508873,0.386226773,0.415747583,0.268178344,0.351943821,0.333564788,0.307458103,0.244055316,0.323263317,0.302174479,0.276638865,0.223298818,0.291133165,0.282407284,0.261682957,0.602426589,0.540792823,0.49266696,0.453050613,0.428978086,0.520534754,0.463938981,0.448999703,0.45729968,0.528155029,0.460345775,0.445566595,0.459018946,0.531401277,0.463605374,0.447141767,0.460995108,0.526537061,0.469228446,0.454508066,0.466397077,0.665332198,0.654955626,0.620288432,0.574930191,0.546674728,0.455003619,0.420314193,0.391719341,0.364908606,0.439420611,0.477601618,0.546085715,0.565740347,0.446827859,0.497458726,0.555288911,0.567092836,0.470653445,0.509398639,0.552175343,0.563753903,0.440107495,0.444010764,0.431874633,0.42252928,0.396110147,0.290050566,0.26718235,0.307473391,0.344596148,0.279453486,0.260100275,0.311698616,0.34904331,0.283124834,0.254169762,0.307012469,0.346544743,0.301169485,0.267962337,0.304704726,0.341677934
Q,0.201409578,0.267133087,0.322789997,0.341893196,0.312363148,0.297234744,0.356353521,0.392610431,0.425086677,0.268677115,0.356596231,0.335686237,0.307664543,0.245432839,0.327737272,0.305344373,0.278565794,0.226278231,0.294529289,0.287046611,0.267761678,0.607003093,0.543128729,0.494212717,0.454328567,0.43311125,0.520120859,0.464528799,0.449009031,0.458215535,0.52822119,0.459860116,0.445794731,0.460818499,0.53266412,0.464277297,0.446887761,0.46155256,0.529820442,0.472632706,0.456852168,0.468461245,0.666851819,0.654261231,0.621107697,0.577247262,0.547306597,0.453698307,0.417996526,0.389973819,0.365068287,0.438493788,0.476958305,0.547075033,0.566718578,0.44605267,0.498375207,0.556271851,0.568392754,0.470462382,0.510453105,0.551653683,0.563104868,0.441697091,0.445078373,0.434333593,0.425840318,0.397040635,0.292256564,0.263764143,0.306231618,0.345979244,0.281781375,0.25795722,0.312861115,0.351140141,0.284221798,0.251855165,0.307598293,0.349411249,0.301404297,0.264706433,0.302411169,0.34214592
Q,0.210288882,0.275729656,0.330338359,0.349700987,0.32301268,0.30547452,0.360826492,0.394976437,0.426010877,0.276273698,0.362794429,0.342454523,0.315869749,0.252533734,0.334069669,0.311085165,0.284888655,0.233061805,0.301112264,0.29265669,0.273119509,0.610180557,0.547288358,0.498971552,0.459455848,0.440900952,0.523204625,0.468537688,0.453518301,0.463287771,0.531674027,0.46411708,0.450803161,0.466355026,0.536060512,0.468387544,0.451849759,0.467049986,0.533868551,0.477619797,0.461333752,0.471804202,0.671907187,0.659506857,0.624240935,0.581382513,0.551962912,0.459894061,0.422075063,0.395591438,0.373187244,0.444780916,0.47964552,0.550457776,0.571768105,0.451589555,0.501684427,0.560294926,0.573176503,0.474010676,0.512719393,0.554062068,0.56488198,0.44374603,0.44821164,0.436361939,0.427713275,0.399734974,0.295812875,0.265747577,0.309777319,0.350168616,0.285128355,0.261381179,0.318568528,0.356860876,0.286831647,0.25402993,0.311495632,0.35352546,0.30286485,0.266893089,0.305623949,0.345548451
Q,0.202201903,0.272210151,0.32908088,0.348319978,0.320783257,0.303164661,0.36074388,0.396634668,0.428065598,0.273438334,0.361447513,0.340871692,0.313224494,0.250243723,0.331877053,0.309533626,0.282593071,0.231322825,0.299782693,0.294125885,0.276656061,0.610026658,0.547669828,0.500061333,0.461428732,0.440369993,0.522838056,0.470208406,0.453600794,0.461350918,0.531342268,0.467175275,0.452067375,0.464788854,0.536369085,0.471113473,0.45188728,0.4640553,0.534834504,0.479541659,0.461284548,0.469258219,0.67479372,0.659081578,0.623812437,0.579847515,0.547710359,0.45541811,0.421522886,0.395200402,0.372364223,0.441088974,0.475691199,0.546822011,0.567803502,0.448849022,0.499027014,0.558728635,0.572219074,0.472765803,0.508375943,0.550574183,0.563384652,0.442267507,0.445661485,0.434734255,0.427893877,0.402333647,0.296510905,0.262435436,0.303742498,0.345880479,0.285440296,0.257885069,0.31322214,0.353283525,0.285284013,0.249413252,0.306398481,0.351092577,0.299424529,0.263325065,0.302748412,0.345576316
R,0.404602051,0.459573865,0.488333166,0.516664326,0.540716469,0.455494314,0.459690392,0.468228668,0.467764407,0.443333566,0.517304897,0.527023375,0.514823794,0.439006925,0.507451475,0.507071555,0.49006173,0.441142261,0.495701909,0.492409378,0.474467963,0.600651324,0.584258974,0.551688135,0.512029529,0.484036982,0.508353233,0.447725296,0.415229201,0.391033471,0.498102158,0.431482404,0.39485389,0.369480371,0.494189531,0.434425771,0.399477541,0.373993248,0.496328562,0.448101342,0.422718167,0.40237385,0.782619357,0.750109136,0.719406843,0.705281794,0.701835513,0.626501083,0.577168345,0.546815276,0.524241924,0.63909322,0.63594389,0.676391363,0.694823503,0.671755016,0.6818946,0.715425789,0.72420758,0.709061503,0.718920887,0.738965094,0.743228078,0.548627555,0.476585299,0.426437736,0.409224868,0.415823281,0.442249089,0.442120612,0.446810544,0.453161716,0.485574067,0.479753375,0.479750991,0.482509285,0.528923631,0.519142747,0.512571454,0.508807182,0.57126081,0.557672322,0.548950016,0.540744066
R,0.457518965,0.5086236,0.540191114,0.566355944,0.58520478,0.510285139,0.532077968,0.547514975,0.550283253,0.496614277,0.567106903,0.567085326,0.550590098,0.490194172,0.556285262,0.553253949,0.535082638,0.490038872,0.544210196,0.541908145,0.525011778,0.652623475,0.636175156,0.604495168,0.563434601,0.535860062,0.561990798,0.500594854,0.468546927,0.444144756,0.553096294,0.487128913,0.451323003,0.425918758,0.550984621,0.49023813,0.456036359,0.430904508,0.554703951,0.504718423,0.479099333,0.458591044,0.770570099,0.753804982,0.731050909,0.718198836,0.714991808,0.633415759,0.595323086,0.579103231,0.565137744,0.64651525,0.659107924,0.697512865,0.704299033,0.677647591,0.697624505,0.726192772,0.727525175,0.713899732,0.729013503,0.746986806,0.747314751,0.559818983,0.48955363,0.438542128,0.417895466,0.432907552,0.455746591,0.455429137,0.460090816,0.465486526,0.497556001,0.493100017,0.493158042,0.495614499,0.539248347,0.531368971,0.525917411,0.522704303,0.579343736,0.568392754,0.562150002,0.55626291
R,0.449418783,0.49754414,0.527521312,0.557456732,0.584041834,0.500953794,0.511938632,0.523691356,0.526303351,0.489281595,0.559813082,0.560527265,0.54275018,0.486070216,0.55205369,0.546388745,0.527061164,0.488383204,0.539595723,0.533437192,0.51541698,0.646244764,0.630108654,0.597845078,0.556157172,0.531496882,0.557995737,0.497819632,0.464590669,0.438897878,0.548609078,0.483527303,0.446503013,0.419559002,0.545360684,0.485266268,0.448890716,0.422145545,0.547762036,0.497685611,0.470626175,0.448374927,0.78788662,0.764713407,0.737912118,0.725453794,0.722319603,0.647032976,0.600970268,0.571881175,0.548563123,0.659155548,0.663855374,0.701340795,0.711674333,0.688981414,0.702913582,0.731890798,0.735365987,0.723145247,0.736871123,0.755593896,0.756328106,0.570895612,0.500339091,0.447416842,0.432403862,0.451034993,0.468914002,0.468155116,0.472833246,0.478807062,0.510025442,0.506954789,0.508203983,0.511338592,0.550471067,0.54285109,0.538001001,0.535590231,0.589260876,0.579341531,0.573628426,0.568854213
R,0.421822459,0.472546637,0.499790549,0.528324306,0.551510811,0.469964832,0.478072643,0.489208788,0.489656389,0.458223224,0.527748823,0.534038246,0.519189417,0.453014851,0.518529952,0.517094254,0.498533666,0.452951908,0.504828095,0.503887951,0.487474442,0.614097536,0.597835183,0.567168176,0.52778095,0.503943861,0.525287926,0.464550436,0.432350099,0.408169985,0.516393483,0.451134056,0.415674448,0.391644269,0.513917387,0.454192877,0.419424742,0.394245565,0.517577469,0.468825638,0.443558961,0.422736019,0.788685918,0.758388638,0.730501235,0.718347907,0.7138412,0.643364906,0.601579189,0.573643863,0.55262506,0.653859675,0.659024358,0.702027678,0.717819095,0.683317661,0.699014366,0.733603776,0.740652263,0.718503892,0.733501256,0.756812632,0.761826873,0.565690994,0.496955425,0.447305679,0.430144846,0.445525378,0.467416286,0.467925966,0.473054826,0.479424298,0.507118523,0.504129469,0.50623852,0.510258079,0.547380924,0.540904462,0.537597835,0.536463559,0.587222993,0.578320801,0.57395041,0.570119083
R,0.41217494,0.464429557,0.49212575,0.520367265,0.543346643,0.46588698,0.469941527,0.479860157,0.480257809,0.452651262,0.522100925,0.53262347,0.52155745,0.446561188,0.512631059,0.512037396,0.494073451,0.446038216,0.498731762,0.496590793,0.479160637,0.606440663,0.589697063,0.558549702,0.519285202,0.49502027,0.517814994,0.457410634,0.425678998,0.401926666,0.510010004,0.445738941,0.411376894,0.387892187,0.508125007,0.44958657,0.415749371,0.391403377,0.511789024,0.463648736,0.438514233,0.418101907,0.789638042,0.761411965,0.732161105,0.719357669,0.714796424,0.64223969,0.59086889,0.561462343,0.5414114,0.6509794,0.649910927,0.694944561,0.715574622,0.679730952,0.693041682,0.730078578,0.739605725,0.715027928,0.72873795,0.753724158,0.759736717,0.560181081,0.490446806,0.441716433,0.426577449,0.443702757,0.46027717,0.464766562,0.471044034,0.477534264,0.502151072,0.50208354,0.504662275,0.508339107,0.543573081,0.53808409,0.534759939,0.533207953,0.58351624,0.574119985,0.569271743,0.564688444
R,0.419790208,0.472558707,0.499471575,0.526209712,0.549597144,0.470198363,0.473365515,0.484275132,0.485802859,0.456782401,0.526615739,0.533273876,0.518038034,0.45023936,0.516306698,0.516031325,0.497869223,0.448714405,0.500719368,0.501202166,0.485714942,0.612758458,0.595067978,0.566455603,0.532110214,0.507374048,0.525155067,0.466881394,0.435755253,0.412103325,0.516027033,0.45311752,0.41926676,0.396026671,0.5133003,0.45503214,0.421812505,0.397451699,0.516059458,0.468635142,0.443662226,0.423354447,0.770974219,0.742384195,0.713537455,0.699166,0.690971375,0.622044683,0.572594881,0.545945287,0.530373216,0.628890395,0.631494522,0.676736474,0.694449544,0.655885816,0.671550572,0.709022462,0.717548788,0.689694107,0.705043495,0.731370807,0.738827705,0.548744321,0.479789466,0.433164299,0.413382828,0.422454536,0.447139472,0.448056281,0.452952951,0.459553361,0.48556143,0.482725412,0.483704627,0.487408876,0.526244223,0.519616604,0.515779674,0.514384151,0.56655097,0.556345642,0.550446272,0.544887364
R,0.423303723,0.476007015,0.503474891,0.530410528,0.552795112,0.476300895,0.48110202,0.491031975,0.492875934,0.463201821,0.531498849,0.537307799,0.522643268,0.456560284,0.52031374,0.518822491,0.501197517,0.455280721,0.505361617,0.504680157,0.489182919,0.619180918,0.602114618,0.571564078,0.535659373,0.509585023,0.531298459,0.472088844,0.441227615,0.417711139,0.523266554,0.459310532,0.425270826,0.401464522,0.520723224,0.461758375,0.428748488,0.404404134,0.523254931,0.473655581,0.447989553,0.42725423,0.768860698,0.743112504,0.715599835,0.702044368,0.698129892,0.623293757,0.576170802,0.544717669,0.521290004,0.63177228,0.636774421,0.679560483,0.696808636,0.660144687,0.676291585,0.711097062,0.719357014,0.694565713,0.709755003,0.73275423,0.738050282,0.553487778,0.485060722,0.438318431,0.417986721,0.425100923,0.452208787,0.452247977,0.457687348,0.46402961,0.489899188,0.486090511,0.487901002,0.491437733,0.529731572,0.522233546,0.519367158,0.518558025,0.569505513,0.559855759,0.555416584,0.551029086
R,0.446717203,0.498136163,0.528313756,0.557846308,0.579980373,0.50438869,0.508950174,0.520501733,0.522708297,0.491511822,0.559769392,0.561090469,0.543763876,0.485690415,0.549631536,0.543680787,0.523474932,0.485338479,0.535510838,0.529779196,0.510940909,0.64701122,0.629429221,0.59944135,0.564205885,0.540370107,0.563040793,0.502837658,0.470977157,0.446814835,0.556227982,0.491719604,0.455437869,0.429753006,0.553870022,0.49402073,0.458751947,0.432745069,0.555393219,0.505170405,0.47747919,0.45406276,0.762050867,0.744845927,0.720679164,0.71123755,0.709830761,0.628915906,0.578801095,0.552779496,0.534177959,0.634402394,0.643557191,0.686638772,0.700880289,0.660804629,0.685373187,0.717625737,0.719445348,0.693033695,0.717182994,0.738339961,0.738047719,0.563838065,0.496460021,0.44773531,0.428245246,0.440080464,0.459774256,0.458156705,0.462268561,0.46764946,0.495558858,0.490206748,0.491340727,0.494986594,0.534488082,0.524965882,0.521803737,0.521184087,0.574710906,0.563711703,0.558553874,0.554146528
R,0.436030149,0.484352052,0.511150718,0.537223577,0.559548616,0.488873184,0.494294077,0.504930794,0.506971121,0.475932568,0.545226693,0.547425151,0.530349135,0.469032526,0.533612609,0.52979815,0.511480212,0.466797918,0.51751858,0.51446116,0.497940958,0.633902073,0.615727246,0.586997807,0.548858762,0.524130046,0.549930155,0.489531219,0.457447857,0.432446718,0.541496694,0.477314562,0.441384196,0.415967226,0.538307428,0.479032159,0.444764942,0.419310242,0.539821804,0.490438759,0.46420294,0.441778511,0.764198184,0.746639192,0.722938418,0.711384892,0.707226157,0.628629565,0.583400786,0.554181814,0.531811953,0.636325359,0.643522203,0.683155894,0.695486784,0.663601339,0.682512999,0.714100897,0.717863917,0.697368085,0.713448346,0.734348118,0.736825883,0.564552963,0.497798204,0.446684629,0.427744418,0.442887723,0.460459679,0.458784938,0.462561011,0.466722459,0.497560948,0.492643297,0.493828773,0.496980011,0.537175596,0.5268206,0.522667944,0.521031618,0.578340292,0.565428078,0.559149444,0.553545117
R,0.400509119,0.450915873,0.48000294,0.505772173,0.526488781,0.4552688,0.474958867,0.486628979,0.485595286,0.441789091,0.510786176,0.512585461,0.496060073,0.43489635,0.4990789,0.495349258,0.476261169,0.433014661,0.484266907,0.480448008,0.462984443,0.598254561,0.580580115,0.55152005,0.516328037,0.491590858,0.513677895,0.453700364,0.422528267,0.399312973,0.505485415,0.442478597,0.407388568,0.382706404,0.501915991,0.444754839,0.410830855,0.385841042,0.503010154,0.456133544,0.4316836,0.411316931,0.777908325,0.757389426,0.732084692,0.71838522,0.709254205,0.637314677,0.605408788,0.587819517,0.57146728,0.647292376,0.652591527,0.693038881,0.703933179,0.67447865,0.690029025,0.723679125,0.728699505,0.708156884,0.721626818,0.744611144,0.748466611,0.564543068,0.498263687,0.450356811,0.433950067,0.442663431,0.458916456,0.461200863,0.466767699,0.472878724,0.496744126,0.495602548,0.499295145,0.50420779,0.537367642,0.53222543,0.529766321,0.527598321,0.579170465,0.570495605,0.565357745,0.55953908
R,0.357507229,0.407987356,0.433334172,0.459379882,0.483175099,0.408585161,0.41458714,0.423120469,0.42192468,0.391693532,0.46097815,0.471224725,0.458149314,0.384695232,0.447781235,0.450921714,0.433968961,0.384027272,0.434348017,0.435088485,0.418787509,0.549343228,0.534262836,0.505784214,0.467489958,0.441181779,0.4669168,0.409856945,0.380079836,0.35812071,0.456782281,0.396565497,0.363749832,0.340805262,0.452451855,0.39717415,0.36459896,0.339959532,0.453807741,0.409193009,0.385029554,0.363886893,0.806185901,0.778416455,0.749839604,0.736482739,0.729124784,0.656684518,0.608316064,0.577477336,0.553811371,0.666968048,0.669780314,0.711867273,0.730658948,0.696409404,0.708087087,0.744224131,0.755748391,0.730143666,0.741445959,0.76469475,0.770823061,0.583088696,0.518098593,0.470362216,0.45583719,0.468810618,0.486005843,0.484094739,0.488034278,0.493115187,0.523744881,0.518670917,0.51952672,0.521973848,0.56259656,0.553053141,0.548670352,0.546429515,0.601560354,0.590450108,0.585103393,0.579865575
R,0.350989699,0.400414675,0.424932152,0.451099664,0.472119868,0.401966751,0.405914873,0.411290735,0.406939626,0.385258019,0.451208025,0.463902354,0.453620613,0.376471221,0.438263535,0.442785859,0.426604629,0.373566896,0.423347563,0.427132159,0.413073957,0.538203359,0.525042117,0.500273526,0.466149122,0.440775305,0.458711505,0.40336591,0.374873757,0.354533255,0.44804883,0.389522344,0.358258337,0.336764634,0.443453699,0.389216423,0.358762801,0.336136401,0.444573104,0.400880575,0.37730819,0.356788814,0.789257348,0.759142041,0.729551911,0.717456937,0.709404528,0.638358831,0.589166701,0.562447131,0.544149637,0.646484792,0.646698833,0.68974179,0.711643696,0.673628569,0.684640586,0.724489987,0.73864603,0.706501067,0.71736151,0.744676113,0.756216645,0.573190391,0.507505834,0.459507406,0.440717846,0.448406637,0.470824748,0.468141109,0.472440809,0.477762759,0.506242931,0.499724507,0.500760436,0.503360212,0.544322312,0.533285916,0.528939664,0.527103186,0.584001482,0.570184231,0.563585103,0.557200074
R,0.354186714,0.402816027,0.425969988,0.449160695,0.465675443,0.397992164,0.401528686,0.40558961,0.402164191,0.380531341,0.447018415,0.457841247,0.446228802,0.372927666,0.4347063,0.439774692,0.423127323,0.371742457,0.421620786,0.425267279,0.410337836,0.53114289,0.519687772,0.498755813,0.47124058,0.45086056,0.454607338,0.40028128,0.372719586,0.352441818,0.443975568,0.386225343,0.35491544,0.333139867,0.438819945,0.385407776,0.355613828,0.33335191,0.438918501,0.395661712,0.371328652,0.350361943,0.765782118,0.73581779,0.704018414,0.688077867,0.684115589,0.613268852,0.563977003,0.532044709,0.507176816,0.624515533,0.624439001,0.666652203,0.685507953,0.65170753,0.658726335,0.697330058,0.710273564,0.683649182,0.690343142,0.715859115,0.725797296,0.55348134,0.492472321,0.449498177,0.427853823,0.424045056,0.451665521,0.451137632,0.45588845,0.460039616,0.482909381,0.479588211,0.481815517,0.485412329,0.519020796,0.510827899,0.5085513,0.508080125,0.558083296,0.546960533,0.541729331,0.536907971
R,0.35025084,0.397394449,0.422631323,0.446039766,0.467361659,0.399496436,0.405691892,0.408324659,0.404807776,0.384342372,0.445489347,0.455493987,0.446588069,0.375156134,0.434041768,0.435602605,0.422001839,0.371340275,0.418326169,0.419990391,0.406835049,0.530146062,0.517365754,0.497068703,0.470668614,0.446767241,0.454987556,0.399969488,0.372626662,0.353756487,0.445400804,0.38612929,0.356185853,0.33626917,0.439977288,0.386047453,0.356657147,0.33550635,0.438982457,0.396972418,0.373706281,0.353667736,0.768336773,0.740145147,0.710124791,0.694501281,0.687441826,0.620020926,0.571990013,0.538341224,0.51219964,0.628542244,0.625393152,0.66677922,0.688743353,0.652590334,0.665373981,0.705252349,0.720362067,0.684979022,0.694523454,0.722005785,0.73387748,0.567017496,0.506715894,0.458300024,0.433670759,0.433105171,0.461766303,0.459371001,0.462918997,0.464467555,0.489224225,0.485105723,0.485493064,0.486151189,0.523474455,0.516046762,0.511352539,0.508116901,0.561628282,0.552425802,0.546713233,0.540835321
R,0.362382233,0.414320976,0.440024734,0.465039641,0.481304884,0.41540271,0.415942073,0.415748477,0.404707551,0.399305314,0.464400291,0.474296272,0.461718947,0.391183555,0.453749329,0.456287831,0.438501775,0.389658868,0.439737201,0.441689968,0.426529378,0.546238005,0.53375566,0.513319016,0.484212428,0.458560973,0.474437028,0.420404345,0.39250797,0.3719666,0.464573413,0.407244742,0.375383854,0.353058279,0.459203869,0.405684471,0.375908494,0.353538334,0.457876295,0.4143309,0.389949977,0.368429333,0.773072302,0.745224893,0.716475427,0.702819526,0.692976594,0.624750674,0.577972174,0.551760197,0.531902432,0.632330656,0.632366002,0.674932241,0.694135308,0.658804774,0.668576241,0.705643594,0.716955364,0.691512108,0.700897872,0.725450456,0.733988643,0.574888229,0.512067676,0.464846849,0.441106319,0.438426048,0.467908263,0.463700563,0.466548234,0.469914556,0.498423636,0.489970386,0.48917836,0.491177678,0.534013569,0.521332979,0.515814781,0.512488008,0.573585331,0.557729542,0.549439907,0.541811228
R,0.395636231,0.448973626,0.477020383,0.500898659,0.51379317,0.444580764,0.439796388,0.43933329,0.430830449,0.429397911,0.492224425,0.498515666,0.48562029,0.422238111,0.484340221,0.484576076,0.467774987,0.422547311,0.472102165,0.471262604,0.456016362,0.575971305,0.566234827,0.544792771,0.518188417,0.495446414,0.508571386,0.451010108,0.421737015,0.400674999,0.498921275,0.436690271,0.403706729,0.380614758,0.492497176,0.435093313,0.403895378,0.380711704,0.48930499,0.441584677,0.41693604,0.39660126,0.763697743,0.741870701,0.714151978,0.69926548,0.698534727,0.625946164,0.577704012,0.550831437,0.530449986,0.633954287,0.632231295,0.671827435,0.686327815,0.659620762,0.673227549,0.706203818,0.712291896,0.692030847,0.704856098,0.726528525,0.731001079,0.584705412,0.521466494,0.477759153,0.452448905,0.449374974,0.47540918,0.468854994,0.469212085,0.469718307,0.505472779,0.495695502,0.493671358,0.493521363,0.540703595,0.526459873,0.520416021,0.51560396,0.578680813,0.561387062,0.551788032,0.541763723
R,0.43001014,0.482121348,0.509240329,0.532970309,0.552067578,0.480978161,0.486217022,0.498380512,0.50362736,0.468267202,0.531345069,0.540098846,0.529616237,0.462672293,0.521052301,0.521504223,0.506175637,0.462977469,0.510417461,0.509794414,0.495516092,0.616420269,0.601248026,0.574631095,0.541104019,0.517092645,0.543467999,0.485402882,0.456795961,0.435694754,0.535749972,0.473227471,0.439975202,0.415577441,0.531452537,0.473670989,0.442244112,0.418221235,0.52931416,0.48245275,0.458357811,0.437196642,0.759530783,0.744616866,0.720209837,0.706634641,0.702720463,0.629379272,0.581817627,0.548458099,0.522345722,0.637022495,0.638027489,0.675435305,0.691368401,0.662405908,0.67444098,0.707095444,0.715135217,0.693787158,0.705099404,0.72586894,0.731069505,0.580232918,0.519703031,0.473042458,0.454830348,0.463635981,0.473278224,0.472684383,0.475469738,0.477839977,0.505087078,0.498610765,0.497481078,0.499005526,0.541169584,0.530083954,0.525028467,0.521467745,0.579549193,0.565707624,0.558914423,0.552461505
R,0.475747108,0.531853914,0.563014269,0.588006496,0.606111765,0.535796881,0.551620722,0.567088127,0.574477613,0.526719272,0.591158569,0.596473873,0.585665584,0.523109794,0.581622422,0.577457964,0.561588168,0.523253858,0.570634186,0.565094948,0.549459815,0.670865238,0.655820489,0.627227247,0.595016956,0.572018862,0.59793067,0.539880931,0.510262907,0.487742096,0.591850102,0.529734552,0.496102512,0.471032947,0.588463783,0.53078264,0.498114377,0.472823799,0.587431252,0.540254653,0.515313923,0.493167341,0.750852704,0.738648295,0.710800171,0.694388807,0.690259874,0.617887139,0.581006825,0.558916569,0.542895079,0.625716865,0.637851298,0.675046384,0.690075576,0.651201785,0.672585368,0.701025009,0.70516181,0.68438971,0.702657282,0.720769703,0.721594632,0.578777075,0.516702116,0.471392781,0.452238262,0.45835948,0.467820972,0.466121972,0.46916008,0.472866714,0.499766201,0.49447915,0.493836135,0.495022058,0.535819292,0.526257992,0.523104191,0.521184981,0.57347858,0.560017526,0.554258704,0.549314797
R,0.48267737,0.535151482,0.566188574,0.592865586,0.61134094,0.536873162,0.545707822,0.560452878,0.567412317,0.52885139,0.593041122,0.598280609,0.585535824,0.526304185,0.587741077,0.584612131,0.566895008,0.529401779,0.575597227,0.571151197,0.55452776,0.672733486,0.655846655,0.624758303,0.587449253,0.561500371,0.602574944,0.542692184,0.511349201,0.487326145,0.597297072,0.533930361,0.497668445,0.470870495,0.593670785,0.535410225,0.500739992,0.475044042,0.591157377,0.545571625,0.520433962,0.498561114,0.724343538,0.712819159,0.688032508,0.676023841,0.675555348,0.598561406,0.547303259,0.516909301,0.495177388,0.604772151,0.612770557,0.651634216,0.667607248,0.631136298,0.652288675,0.682552099,0.686839998,0.663367867,0.682275474,0.701450109,0.703229964,0.554333091,0.493907064,0.447595179,0.436228573,0.445973158,0.437621891,0.441897959,0.446503311,0.448581308,0.472115219,0.470670551,0.471986234,0.473703235,0.509888113,0.502467632,0.50019145,0.498300791,0.549465775,0.536032736,0.531421363,0.528000891
R,0.472200096,0.525462747,0.556108534,0.582623184,0.599396586,0.526862502,0.536930561,0.551939368,0.558306158,0.518390417,0.585161805,0.585051894,0.568402529,0.516269863,0.578803062,0.572337091,0.554546177,0.519396842,0.566708267,0.560063541,0.543581128,0.665397286,0.648047864,0.617006361,0.581367612,0.555617094,0.591886282,0.530173779,0.499005765,0.475571096,0.5881778,0.522405386,0.486257821,0.458889365,0.585117996,0.523740172,0.489070237,0.462570429,0.582936347,0.533750355,0.5074175,0.484345257,0.726036429,0.712770164,0.686518848,0.672061265,0.665801764,0.595859706,0.544108093,0.518639565,0.50290972,0.602545917,0.61078465,0.648780763,0.660458624,0.62744087,0.649174333,0.679238558,0.681604028,0.659228206,0.676644862,0.696175516,0.69693017,0.552952111,0.490453422,0.448150039,0.435332596,0.443216562,0.435394585,0.437213868,0.442104638,0.444855928,0.466962039,0.464374304,0.464752913,0.465559363,0.503744483,0.496039331,0.493437409,0.491584569,0.542441785,0.528479874,0.523333967,0.519453943
